1357,CampaignServiceCannotOperateOnAdInCurrentState
1358,CampaignServiceDefaultAdInvalidDestinationUrlFormat
1359,CampaignServiceInvalidAdDestinationUrlFormat
1360,CampaignServiceAdTypeDoesNotMatch
1361,CampaignServiceInvalidBusinessName
1362,CampaignServiceInvalidPhoneNumber
1363,CampaignServiceMobileAdRequiredDataMissing
1364,CampaignServiceMobileAdSupportedForSearchOnlyAdGroups
1365,CampaignServiceMobileAdNotSupportedForThisMarket
1366,CampaignServiceAdTypeInvalidForCustomer
1367,CampaignServiceTooMuchAdTextInBusinessName
1368,CampaignServiceTooMuchAdTextInPhoneNumber
1370,CampaignServicePhoneNumberNotAllowedForCountry
1371,CampaignServiceBlockedPhoneNumber
1372,CampaignServicePhoneNumberNotAllowedInAdTitle
1373,CampaignServicePhoneNumberNotAllowedInAdText
1374,CampaignServicePhoneNumberNotAllowedInAdDisplayUrl
1375,CampaignServicePhoneNumberNotAllowedInAdBusinessName
1376,CampaignServiceEditorialErrorInAdTitle
1377,CampaignServiceEditorialErrorInAdText
1378,CampaignServiceEditorialErrorInAdDisplayUrl
1379,CampaignServiceEditorialErrorInAdDestinationUrl
1380,CampaignServiceEditorialErrorInAdBusinessName
1381,CampaignServiceEditorialErrorInAdPhoneNumber
1382,CampaignServiceInvalidAdStatus
1383,CampaignServiceInvalidAdEditorialStatus
1384,CampaignServiceCannotSetExemptionRequestOnAd
1385,CampaignServiceUpdateAdEmpty
1386,CampaignServiceAdTypeDoesNotMatchExistingValue
1387,CampaignServiceEditorialAdTitleBlankAcrossAllAssociations
1388,CampaignServiceEditorialAdTitleBlank
1389,CampaignServiceEditorialAdTextBlankAcrossAllAssociations
1390,CampaignServiceEditorialAdTextBlank
1391,CampaignServiceEditorialAdDisplayUrlBlankAcrossAllAssociations
1392,CampaignServiceEditorialAdDisplayUrlBlank
1393,CampaignServiceEditorialAdDestinationUrlBlank
1394,CampaignServiceAdDeleted
1395,CampaignServiceAdInInvalidStatus
1396,CampaignServiceDefaultAdTooMuchTextInBusniessName
1397,CampaignServiceEditorialGenericError
1399,CampaignServiceAdTypeInvalidForCampaign
1400,CampaignServiceNullTarget
1401,CampaignServiceInvalidTargetId
1402,CampaignServiceNoBidsInTarget
1403,CampaignServiceInvalidDayTarget
1404,CampaignServiceInvalidHourTarget
1405,CampaignServiceInvalidLocationTarget
1406,CampaignServiceInvalidGenderTarget
1407,CampaignServiceInvalidAgeTarget
1408,CampaignServiceDuplicateDayTarget
1409,CampaignServiceDuplicateHourTarget
1410,Not Applicable
1410,CampaignServiceDuplicateMetroAreaLocationTarget
1411,CampaignServiceDuplicateCountryLocationTarget
1412,CampaignServiceDuplicateGenderTarget
1413,CampaignServiceDuplicateAgeTarget
1414,CampaignServiceCountryAndMetroAreaTargetsExclusive
1415,CampaignServiceMetroTargetsFromMultipleCountries
1417,CampaignServiceGeoTargetsInAdGroupExceedsLimit
1418,CampaignServiceDuplicateInTargetIds
1419,CampaignServiceTargetGroupAssignedEntitiesPermissionMismatch
1420,CampaignServiceTargetsNotPassed
1421,CampaignServiceTargetAlreadyExists
1422,CampaignServiceTargetsLimitReached
1423,CampaignServiceInvalidGeoLocationLevel
1424,Not applicable.
1425,CampaignServiceTargetsArrayExceedsLimit
1426,CampaignServiceTargetNotAssociatedWithEntity
1427,CampaignServiceTargetAlreadyAssociatedWithEntity
1428,CampaignServiceTargetHasActiveAssociations
1429,CampaignServiceInvalidTarget
1435,CampaignServiceNegativeBiddingNotAllowedForThisTargetType
1445,CampaignServiceInvalidAddress
1449,CampaignServiceTargetsAgeBidsBatchLimitExceeded
1450,CampaignServiceTargetsDayBidsBatchLimitExceeded
1451,CampaignServiceTargetsHourBidsBatchLimitExceeded
1452,CampaignServiceTargetsGenderBidsBatchLimitExceeded
1453,CampaignServiceTargetsLocationBidsBatchLimitExceeded
1458,CampaignServiceInvalidLatitude
1459,CampaignServiceInvalidLongitude
1460,CampaignServiceDuplicateSubGeographyTarget
1461,CampaignServiceDuplicateCityTarget
1463,CampaignServiceDuplicateCustomLocationTarget
1464,CampaignServiceInvalidLocationId
1465,CampaignServiceGeoLocationOptionsRequired
1466,CampaignServiceUnsupportedCombinationOfLocationIdAndOptions
1467,CampaignServiceInvalidGeographicalLocationSearchString
1468,CampaignServiceGeoTargetsAndBusinessTargetsMutuallyExclusive
1471,Not applicable.
1490,CampaignServiceInvalidCustomerId
1499,CampaignServiceTargetingShouldBeExclusiveForThisTargetType
1500,CampaignServiceNullKeyword
1501,CampaignServiceInvalidKeywordId
1502,CampaignServiceDuplicateInKeywordIds
1503,CampaignServiceInvalidKeywordText
1504,CampaignServiceCannotChangeTextOnUpdate
1505,CampaignServiceKeywordsArrayShouldNotBeNullOrEmpty
1506,CampaignServiceKeywordsArrayExceedsLimit
1507,CampaignServiceInvalidBidAmounts
1508,CampaignServiceInvalidBidAmountForSearchAdGroup
1509,CampaignServiceInvalidBidAmountForContentAdGroup
1510,CampaignServiceInvalidBidAmountForHybridAdGroup
1511,CampaignServiceInvalidParam1
1512,CampaignServiceInvalidParam2
1513,CampaignServiceInvalidParam3
1514,CampaignServiceNegativeKeywordRequiresPartialMatchBid
1515,CampaignServiceBidAmountsLessThanFloorPrice
1516,CampaignServiceBidAmountsGreaterThanCeilingPrice
1517,CampaignServiceDuplicateKeyword
1518,CampaignServiceMaxKeywordsReachedForAccount
1519,CampaignServiceMaxKeywordsReachedForAdGroup
1520,CampaignServiceForbiddenWordInKeywordText
1521,CampaignServiceForbiddenWordInParam1
1522,CampaignServiceForbiddenWordInParam2
1523,CampaignServiceForbiddenWordInParam3
1524,CampaignServiceExclusiveWordInKeywordText
1525,CampaignServiceExclusiveWordInParam1
1526,CampaignServiceExclusiveWordInParam2
1527,CampaignServiceExclusiveWordInParam3
1528,CampaignServiceKeywordDoesNotBelongToAdGroupId
1529,CampaignServiceKeywordIdsArrayShouldNotBeNullOrEmpty
1530,CampaignServiceKeywordIdsArrayExceedsLimit
1531,CampaignServiceInvalidKeywordStatus
1532,CampaignServiceInvalidKeywordEditorialStatus
1533,CampaignServiceCannotSetExemptionRequestOnKeyword
1534,CampaignServiceUpdateKeywordEmpty
1535,CampaignServiceKeywordQualityScoreOperationNotEnabledForCustomer
1536,CampaignServiceDuplicateKeywordIdInRequest
1537,CampaignServiceCCannotAddKeywordToSpecifiedAdGroup
1541,CampaignServiceMultipleKeywordBidTypesNotAllowed
1542,CampaignServiceKeywordAndMatchTypeCombinationAlreadyExists
1543,CampaignServiceKeywordBidRequired
1544,CampaignServiceKeywordZeroBidAmountNotAllowed
1545,CampaignServiceKeywordMatchTypeChangeNotAllowedInUpdate
1706,CampaignServiceInvalidEntity
1707,CampaignServiceDuplicateEntity
1708,CampaignServiceJustificationTextMissingForInlineAppeal
1709,CampaignServiceJustificationTextTooLongForInlineAppeal
1710,CampaignServiceAppealCreationQuotaExceeded
1711,CampaignServiceAppealCreationQuotaExceededForLast24Hours
2001,NullReportRequest
2002,UnknownReportType
2003,AccountNotAuthorized
2004,NoCompleteDataAvaliable
2005,InvalidDataAvailabilityAndTimePeriodCombination
2006,InvalidReportName
2007,InvalidReportAggregation
2008,InvalidReportTimeSelection
2009,InvalidCustomDateRangeStart
2010,InvalidCustomDateRangeEnd
2011,EndDateBeforeStartDate
2012,EmptyCustomDates
2013,CustomDatesOverlimit
2014,NullColumns
2015,RequiredColumnsNotSelected
2016,DuplicateColumns
2017,NoMeasureSelected
2018,InvalidAccountIdInCampaignReportScope
2019,InvalidCampaignIdInCampaignReportScope
2020,InvalidAccountIdInAdGroupReportScope
2021,InvalidCampaignIdInAdGroupReportScope
2022,InvalidAdGroupIdInAdGroupReportScope
2023,InvalidAccountIdInAccountReportScope
2024,NullCampaignReportScope
2025,NullAdGroupReportScope
2026,InvalidAccountReportScope
2027,InvalidAccountThruCampaignReportScope
2028,InvalidAccountThruAdGroupReportScope
2029,AccountsOverLimit
2030,MaximumCampaignsLimitReached
2031,AdGroupsOverLimit
2032,CrossSiteScriptNotAllowed
2033,InvalidKeywordFilterValue
2034,InvalidTimePeriodColumnForSummaryReport
2035,InvalidAccountIds
2038,SiteIdMaxArraySizeReached
2039,InvalidSiteIdValue
2040,InvalidCustomDateRange
2041,InvalidFutureStartDate
2042,InvalidSearchQueryFilterValue
2043,SearchQueryFilterValueLengthExceeded
2044,SearchQueryOverLimit
